Worker_ID	Gender	Education	Lang	Age	variable	value	polarity	complexity	context	item1	item2	list	item	adjective
A2YTO	Female	Associates degree	English	46	Stand_Neg_Nonmorph_Kind_Mean	7	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A23NU	Female	Bachelors degree	English	22	Stand_Neg_Nonmorph_Kind_Mean	4	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
AYCHP	Female	Bachelors degree	English	46	Stand_Neg_Nonmorph_Kind_Mean	4	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A2B3E	Male	Bachelors degree	English	31	Stand_Neg_Nonmorph_Kind_Mean	5	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A1WVL	Male	Bachelors degree	English	29	Stand_Neg_Nonmorph_Kind_Mean	6	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A2QBF	Male	Associates degree	English	38	Stand_Neg_Nonmorph_Kind_Mean	4	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A3KWA	Male	High School Graduate	English	31	Stand_Neg_Nonmorph_Kind_Mean	7	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
AERTM	Male	Bachelors degree	english	30	Stand_Neg_Nonmorph_Kind_Mean	5	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A3EZ3	Male	High School Graduate	English	40	Stand_Neg_Nonmorph_Kind_Mean	6	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A2PIF	Female	Some college, no degree	english	21	Stand_Neg_Nonmorph_Kind_Mean	3	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A3D2G	Female	Bachelors degree	english	35	Stand_Neg_Nonmorph_Kind_Mean	5	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A3VL1	Male	Bachelors degree	English	56	Stand_Neg_Nonmorph_Kind_Mean	5	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A3LET	Male	Bachelors degree	english	23	Stand_Neg_Nonmorph_Kind_Mean	6	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A1C3E	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	35	Stand_Neg_Nonmorph_Kind_Mean	7	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A4I69	Male	Graduate degree (Masters, Doctorate, etc.)	english	30	Stand_Neg_Nonmorph_Kind_Mean	2	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A1NLK	Male	Bachelors degree	english	58	Stand_Neg_Nonmorph_Kind_Mean	7	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A2541	Male	Associates degree	English	29	Stand_Neg_Nonmorph_Kind_Mean	7	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A230G	Female	Some college, no degree	English	28	Stand_Neg_Nonmorph_Kind_Mean	5	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A3KP8	Female	Associates degree	English	56	Stand_Neg_Nonmorph_Kind_Mean	7	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A4W9A	Male	Bachelors degree	english	39	Stand_Neg_Nonmorph_Kind_Mean	5	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A34XU	Female	Bachelors degree	English	24	Stand_Neg_Nonmorph_Kind_Mean	3	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A1V2H	Male	Some college, no degree	English	60	Stand_Neg_Nonmorph_Kind_Mean	4	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A95E6	Female	Bachelors degree	ENGLISH	35	Stand_Neg_Nonmorph_Kind_Mean	NA	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A1BVG	Female	High School Graduate	english	43	Stand_Neg_Nonmorph_Kind_Mean	7	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A2RWL	Male	Bachelors degree	Chinese	28	Stand_Neg_Nonmorph_Kind_Mean	4	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A2D34	Male	Bachelors degree	english	56	Stand_Neg_Nonmorph_Kind_Mean	NA	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
ASTR3	Male	Associates degree	english	30	Stand_Neg_Nonmorph_Kind_Mean	4	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A2XCE	Male	Graduate degree (Masters, Doctorate, etc.)	English	28	Stand_Neg_Nonmorph_Kind_Mean	7	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
AOFDU	Female	Bachelors degree	english	31	Stand_Neg_Nonmorph_Kind_Mean	5	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
ARWN6	Male	Bachelors degree	english	33	Stand_Neg_Nonmorph_Kind_Mean	5	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A1GKD	Female	Associates degree	eng	58	Stand_Neg_Nonmorph_Kind_Mean	4	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
AQ9WD	Female	Bachelors degree	English	26	Stand_Neg_Nonmorph_Kind_Mean	6	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A2GJJ	Male	Bachelors degree	ENGLISH	28	Stand_Neg_Nonmorph_Kind_Mean	7	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
AEF74	Male	Bachelors degree	English	41	Stand_Neg_Nonmorph_Kind_Mean	5	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A2TKF	Female	Bachelors degree	english	35	Stand_Neg_Nonmorph_Kind_Mean	5	Neg	Nonmorph	Stand	Kind	Mean	a	Kind_Mean	mean
A2RHE	Female	High School Graduate	English	30	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
AZ99T	Male	Graduate degree (Masters, Doctorate, etc.)	English	28	Nonstand_Neg_Nonmorph_Long_Short	2	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A15GL	Male	Bachelors degree	English	32	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A3W0K	Male	Bachelors degree	English	25	Nonstand_Neg_Nonmorph_Long_Short	4	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A1ETE	Female	Some college, no degree	English	47	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A3GE8	Female	Graduate degree (Masters, Doctorate, etc.)	English	28	Nonstand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A1Z8A	Male	Bachelors degree	english	30	Nonstand_Neg_Nonmorph_Long_Short	1	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A2JCX	Male	Bachelors degree	english	35	Nonstand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A3LVO	Female	Bachelors degree	English	28	Nonstand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A1MTR	Female	Associates degree	English	57	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A2YTO	Female	Associates degree	English	46	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A23NU	Female	Bachelors degree	English	22	Nonstand_Neg_Nonmorph_Long_Short	4	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
AYCHP	Female	Bachelors degree	English	46	Nonstand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A2B3E	Male	Bachelors degree	English	31	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A1WVL	Male	Bachelors degree	English	29	Nonstand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A2QBF	Male	Associates degree	English	38	Nonstand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A3KWA	Male	High School Graduate	English	31	Nonstand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
AERTM	Male	Bachelors degree	english	30	Nonstand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A3EZ3	Male	High School Graduate	English	40	Nonstand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A2PIF	Female	Some college, no degree	english	21	Nonstand_Neg_Nonmorph_Long_Short	4	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A3D2G	Female	Bachelors degree	english	35	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A3VL1	Male	Bachelors degree	English	56	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A3LET	Male	Bachelors degree	english	23	Nonstand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A1C3E	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	35	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A4I69	Male	Graduate degree (Masters, Doctorate, etc.)	english	30	Nonstand_Neg_Nonmorph_Long_Short	4	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A1NLK	Male	Bachelors degree	english	58	Nonstand_Neg_Nonmorph_Long_Short	4	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A2541	Male	Associates degree	English	29	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A230G	Female	Some college, no degree	English	28	Nonstand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A3KP8	Female	Associates degree	English	56	Nonstand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A4W9A	Male	Bachelors degree	english	39	Nonstand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A34XU	Female	Bachelors degree	English	24	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A1V2H	Male	Some college, no degree	English	60	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A95E6	Female	Bachelors degree	ENGLISH	35	Nonstand_Neg_Nonmorph_Long_Short	NA	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A1BVG	Female	High School Graduate	english	43	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A2RWL	Male	Bachelors degree	Chinese	28	Nonstand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A2D34	Male	Bachelors degree	english	56	Nonstand_Neg_Nonmorph_Long_Short	NA	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
ASTR3	Male	Associates degree	english	30	Nonstand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A2XCE	Male	Graduate degree (Masters, Doctorate, etc.)	English	28	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
AOFDU	Female	Bachelors degree	english	31	Nonstand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
ARWN6	Male	Bachelors degree	english	33	Nonstand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A1GKD	Female	Associates degree	eng	58	Nonstand_Neg_Nonmorph_Long_Short	4	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
AQ9WD	Female	Bachelors degree	English	26	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A2GJJ	Male	Bachelors degree	ENGLISH	28	Nonstand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
AEF74	Male	Bachelors degree	English	41	Nonstand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A2TKF	Female	Bachelors degree	english	35	Nonstand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Nonstand	Long	Short	a	Long_Short	short
A2RHE	Female	High School Graduate	English	30	Nonstand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
AZ99T	Male	Graduate degree (Masters, Doctorate, etc.)	English	28	Nonstand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A15GL	Male	Bachelors degree	English	32	Nonstand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A3W0K	Male	Bachelors degree	English	25	Nonstand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A1ETE	Female	Some college, no degree	English	47	Nonstand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A3GE8	Female	Graduate degree (Masters, Doctorate, etc.)	English	28	Nonstand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A1Z8A	Male	Bachelors degree	english	30	Nonstand_Neg_Nonmorph_Polite_Rude	1	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A2JCX	Male	Bachelors degree	english	35	Nonstand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A3LVO	Female	Bachelors degree	English	28	Nonstand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A1MTR	Female	Associates degree	English	57	Nonstand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A2YTO	Female	Associates degree	English	46	Nonstand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A23NU	Female	Bachelors degree	English	22	Nonstand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
AYCHP	Female	Bachelors degree	English	46	Nonstand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A2B3E	Male	Bachelors degree	English	31	Nonstand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A1WVL	Male	Bachelors degree	English	29	Nonstand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A2QBF	Male	Associates degree	English	38	Nonstand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A3KWA	Male	High School Graduate	English	31	Nonstand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
AERTM	Male	Bachelors degree	english	30	Nonstand_Neg_Nonmorph_Polite_Rude	3	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A3EZ3	Male	High School Graduate	English	40	Nonstand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A2PIF	Female	Some college, no degree	english	21	Nonstand_Neg_Nonmorph_Polite_Rude	3	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A3D2G	Female	Bachelors degree	english	35	Nonstand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A3VL1	Male	Bachelors degree	English	56	Nonstand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A3LET	Male	Bachelors degree	english	23	Nonstand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A1C3E	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	35	Nonstand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A4I69	Male	Graduate degree (Masters, Doctorate, etc.)	english	30	Nonstand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A1NLK	Male	Bachelors degree	english	58	Nonstand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A2541	Male	Associates degree	English	29	Nonstand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A230G	Female	Some college, no degree	English	28	Nonstand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A3KP8	Female	Associates degree	English	56	Nonstand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A4W9A	Male	Bachelors degree	english	39	Nonstand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A34XU	Female	Bachelors degree	English	24	Nonstand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A1V2H	Male	Some college, no degree	English	60	Nonstand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A95E6	Female	Bachelors degree	ENGLISH	35	Nonstand_Neg_Nonmorph_Polite_Rude	NA	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A1BVG	Female	High School Graduate	english	43	Nonstand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A2RWL	Male	Bachelors degree	Chinese	28	Nonstand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A2D34	Male	Bachelors degree	english	56	Nonstand_Neg_Nonmorph_Polite_Rude	NA	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
ASTR3	Male	Associates degree	english	30	Nonstand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A2XCE	Male	Graduate degree (Masters, Doctorate, etc.)	English	28	Nonstand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
AOFDU	Female	Bachelors degree	english	31	Nonstand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
ARWN6	Male	Bachelors degree	english	33	Nonstand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A1GKD	Female	Associates degree	eng	58	Nonstand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
AQ9WD	Female	Bachelors degree	English	26	Nonstand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A2GJJ	Male	Bachelors degree	ENGLISH	28	Nonstand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
AEF74	Male	Bachelors degree	English	41	Nonstand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A2TKF	Female	Bachelors degree	english	35	Nonstand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Nonstand	Polite	Rude	a	Polite_Rude	rude
A2RHE	Female	High School Graduate	English	30	Nonstand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
AZ99T	Male	Graduate degree (Masters, Doctorate, etc.)	English	28	Nonstand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A15GL	Male	Bachelors degree	English	32	Nonstand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A3W0K	Male	Bachelors degree	English	25	Nonstand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A1ETE	Female	Some college, no degree	English	47	Nonstand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A3GE8	Female	Graduate degree (Masters, Doctorate, etc.)	English	28	Nonstand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A1Z8A	Male	Bachelors degree	english	30	Nonstand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A2JCX	Male	Bachelors degree	english	35	Nonstand_Neg_Nonmorph_Rich_Poor	NA	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A3LVO	Female	Bachelors degree	English	28	Nonstand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A1MTR	Female	Associates degree	English	57	Nonstand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A2YTO	Female	Associates degree	English	46	Nonstand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A23NU	Female	Bachelors degree	English	22	Nonstand_Neg_Nonmorph_Rich_Poor	3	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
AYCHP	Female	Bachelors degree	English	46	Nonstand_Neg_Nonmorph_Rich_Poor	3	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A2B3E	Male	Bachelors degree	English	31	Nonstand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A1WVL	Male	Bachelors degree	English	29	Nonstand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A2QBF	Male	Associates degree	English	38	Nonstand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A3KWA	Male	High School Graduate	English	31	Nonstand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
AERTM	Male	Bachelors degree	english	30	Nonstand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A3EZ3	Male	High School Graduate	English	40	Nonstand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A2PIF	Female	Some college, no degree	english	21	Nonstand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A3D2G	Female	Bachelors degree	english	35	Nonstand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A3VL1	Male	Bachelors degree	English	56	Nonstand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A3LET	Male	Bachelors degree	english	23	Nonstand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A1C3E	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	35	Nonstand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A4I69	Male	Graduate degree (Masters, Doctorate, etc.)	english	30	Nonstand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A1NLK	Male	Bachelors degree	english	58	Nonstand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A2541	Male	Associates degree	English	29	Nonstand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A230G	Female	Some college, no degree	English	28	Nonstand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A3KP8	Female	Associates degree	English	56	Nonstand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A4W9A	Male	Bachelors degree	english	39	Nonstand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A34XU	Female	Bachelors degree	English	24	Nonstand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A1V2H	Male	Some college, no degree	English	60	Nonstand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A95E6	Female	Bachelors degree	ENGLISH	35	Nonstand_Neg_Nonmorph_Rich_Poor	NA	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A1BVG	Female	High School Graduate	english	43	Nonstand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A2RWL	Male	Bachelors degree	Chinese	28	Nonstand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A2D34	Male	Bachelors degree	english	56	Nonstand_Neg_Nonmorph_Rich_Poor	NA	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
ASTR3	Male	Associates degree	english	30	Nonstand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
A2XCE	Male	Graduate degree (Masters, Doctorate, etc.)	English	28	Nonstand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
AOFDU	Female	Bachelors degree	english	31	Nonstand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Nonstand	Rich	Poor	a	Rich_Poor	poor
