Worker_ID	Gender	Education	Lang	Age	variable	value	polarity	person	politeness	complexity	item1	item2	item	list
A2MDF	Female	High School Graduate	English	38	Pos_Low_F_Morph_Polite_Impolite	6	Pos	F	Low	Morph	Polite	Impolite	Polite_Impolite	a
A2XQ3	Female	Bachelors degree	english	55	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A2A0X	Male	Bachelors degree	English	51	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A1L39	Male	Bachelors degree	English	35	Pos_Low_F_Morph_Possible_Impossible	6	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A1DPS	Female	Associates degree	english	35	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A1V2H	Male	Some college, no degree	English	59	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A21RP	Female	Associates degree	English	57	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A3NN2	Male	Some college, no degree	english	58	Pos_Low_F_Morph_Possible_Impossible	6	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A2KPT	Male	High School Graduate	English	43	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A1L2N	Female	Associates degree	English	31	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A3U74	Male	High School Graduate	English	60	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A1F5E	Female	Some college, no degree	english	47	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A1JV6	Female	High School Graduate	english	40	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
AMDPJ	Female	Bachelors degree	English	38	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A1US6	Male	Bachelors degree	English	34	Pos_Low_F_Morph_Possible_Impossible	6	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A25PF	Male	Bachelors degree	English	31	Pos_Low_F_Morph_Possible_Impossible	6	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A3N3G	Male	Some college, no degree	English	45	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A1DS5	Male	Bachelors degree	English	41	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A20FT	Male	Associates degree	English	33	Pos_Low_F_Morph_Possible_Impossible	5	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A1N2O	Female	Bachelors degree	English	30	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
AEIIV	Female	Bachelors degree	English	33	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A1ZB2	Female	Bachelors degree	English	24	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A1KQV	Female	High School Graduate	ENGLISH	33	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A1ZTS	Male	Graduate degree (Masters, Doctorate, etc.)	English	35	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
ARYVM	Female	Associates degree	English	22	Pos_Low_F_Morph_Possible_Impossible	7	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A3U2U	Female	Bachelors degree	English	56	Pos_Low_F_Morph_Possible_Impossible	6	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A9ZCY	Female	Bachelors degree	english	38	Pos_Low_F_Morph_Possible_Impossible	NA	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A2MDF	Female	High School Graduate	English	38	Pos_Low_F_Morph_Possible_Impossible	6	Pos	F	Low	Morph	Possible	Impossible	Possible_Impossible	a
A2XQ3	Female	Bachelors degree	english	55	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	6	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A2A0X	Male	Bachelors degree	English	51	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	7	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1L39	Male	Bachelors degree	English	35	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	6	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1DPS	Female	Associates degree	english	35	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	7	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1V2H	Male	Some college, no degree	English	59	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	7	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A21RP	Female	Associates degree	English	57	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	7	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A3NN2	Male	Some college, no degree	english	58	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	6	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A2KPT	Male	High School Graduate	English	43	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	7	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1L2N	Female	Associates degree	English	31	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	4	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A3U74	Male	High School Graduate	English	60	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	7	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1F5E	Female	Some college, no degree	english	47	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	7	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1JV6	Female	High School Graduate	english	40	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	6	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
AMDPJ	Female	Bachelors degree	English	38	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	1	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1US6	Male	Bachelors degree	English	34	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	6	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A25PF	Male	Bachelors degree	English	31	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	5	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A3N3G	Male	Some college, no degree	English	45	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	6	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1DS5	Male	Bachelors degree	English	41	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	7	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A20FT	Male	Associates degree	English	33	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	5	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1N2O	Female	Bachelors degree	English	30	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	7	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
AEIIV	Female	Bachelors degree	English	33	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	NA	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1ZB2	Female	Bachelors degree	English	24	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	7	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1KQV	Female	High School Graduate	ENGLISH	33	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	6	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1ZTS	Male	Graduate degree (Masters, Doctorate, etc.)	English	35	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	6	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
ARYVM	Female	Associates degree	English	22	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	7	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A3U2U	Female	Bachelors degree	English	56	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	6	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A9ZCY	Female	Bachelors degree	english	38	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	7	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A2MDF	Female	High School Graduate	English	38	Pos_Low_F_Morph_Satisfactory_Unsatisfactory	6	Pos	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A2XQ3	Female	Bachelors degree	english	55	Pos_Low_F_Nonmorph_Good_Bad	6	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A2A0X	Male	Bachelors degree	English	51	Pos_Low_F_Nonmorph_Good_Bad	7	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A1L39	Male	Bachelors degree	English	35	Pos_Low_F_Nonmorph_Good_Bad	6	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A1DPS	Female	Associates degree	english	35	Pos_Low_F_Nonmorph_Good_Bad	7	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A1V2H	Male	Some college, no degree	English	59	Pos_Low_F_Nonmorph_Good_Bad	6	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A21RP	Female	Associates degree	English	57	Pos_Low_F_Nonmorph_Good_Bad	7	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A3NN2	Male	Some college, no degree	english	58	Pos_Low_F_Nonmorph_Good_Bad	4	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A2KPT	Male	High School Graduate	English	43	Pos_Low_F_Nonmorph_Good_Bad	6	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A1L2N	Female	Associates degree	English	31	Pos_Low_F_Nonmorph_Good_Bad	7	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A3U74	Male	High School Graduate	English	60	Pos_Low_F_Nonmorph_Good_Bad	7	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A1F5E	Female	Some college, no degree	english	47	Pos_Low_F_Nonmorph_Good_Bad	7	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A1JV6	Female	High School Graduate	english	40	Pos_Low_F_Nonmorph_Good_Bad	6	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
AMDPJ	Female	Bachelors degree	English	38	Pos_Low_F_Nonmorph_Good_Bad	7	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A1US6	Male	Bachelors degree	English	34	Pos_Low_F_Nonmorph_Good_Bad	5	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A25PF	Male	Bachelors degree	English	31	Pos_Low_F_Nonmorph_Good_Bad	6	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A3N3G	Male	Some college, no degree	English	45	Pos_Low_F_Nonmorph_Good_Bad	6	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A1DS5	Male	Bachelors degree	English	41	Pos_Low_F_Nonmorph_Good_Bad	7	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A20FT	Male	Associates degree	English	33	Pos_Low_F_Nonmorph_Good_Bad	6	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A1N2O	Female	Bachelors degree	English	30	Pos_Low_F_Nonmorph_Good_Bad	6	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
AEIIV	Female	Bachelors degree	English	33	Pos_Low_F_Nonmorph_Good_Bad	7	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A1ZB2	Female	Bachelors degree	English	24	Pos_Low_F_Nonmorph_Good_Bad	6	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A1KQV	Female	High School Graduate	ENGLISH	33	Pos_Low_F_Nonmorph_Good_Bad	NA	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A1ZTS	Male	Graduate degree (Masters, Doctorate, etc.)	English	35	Pos_Low_F_Nonmorph_Good_Bad	7	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
ARYVM	Female	Associates degree	English	22	Pos_Low_F_Nonmorph_Good_Bad	7	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A3U2U	Female	Bachelors degree	English	56	Pos_Low_F_Nonmorph_Good_Bad	6	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A9ZCY	Female	Bachelors degree	english	38	Pos_Low_F_Nonmorph_Good_Bad	NA	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A2MDF	Female	High School Graduate	English	38	Pos_Low_F_Nonmorph_Good_Bad	5	Pos	F	Low	Nonmorph	Good	Bad	Good_Bad	a
A2XQ3	Female	Bachelors degree	english	55	Pos_Low_M_Morph_Useful_Useless	5	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A2A0X	Male	Bachelors degree	English	51	Pos_Low_M_Morph_Useful_Useless	7	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A1L39	Male	Bachelors degree	English	35	Pos_Low_M_Morph_Useful_Useless	6	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A1DPS	Female	Associates degree	english	35	Pos_Low_M_Morph_Useful_Useless	6	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A1V2H	Male	Some college, no degree	English	59	Pos_Low_M_Morph_Useful_Useless	7	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A21RP	Female	Associates degree	English	57	Pos_Low_M_Morph_Useful_Useless	7	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A3NN2	Male	Some college, no degree	english	58	Pos_Low_M_Morph_Useful_Useless	6	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A2KPT	Male	High School Graduate	English	43	Pos_Low_M_Morph_Useful_Useless	5	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A1L2N	Female	Associates degree	English	31	Pos_Low_M_Morph_Useful_Useless	6	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A3U74	Male	High School Graduate	English	60	Pos_Low_M_Morph_Useful_Useless	6	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A1F5E	Female	Some college, no degree	english	47	Pos_Low_M_Morph_Useful_Useless	7	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A1JV6	Female	High School Graduate	english	40	Pos_Low_M_Morph_Useful_Useless	7	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
AMDPJ	Female	Bachelors degree	English	38	Pos_Low_M_Morph_Useful_Useless	7	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A1US6	Male	Bachelors degree	English	34	Pos_Low_M_Morph_Useful_Useless	6	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A25PF	Male	Bachelors degree	English	31	Pos_Low_M_Morph_Useful_Useless	5	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A3N3G	Male	Some college, no degree	English	45	Pos_Low_M_Morph_Useful_Useless	6	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A1DS5	Male	Bachelors degree	English	41	Pos_Low_M_Morph_Useful_Useless	7	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A20FT	Male	Associates degree	English	33	Pos_Low_M_Morph_Useful_Useless	6	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A1N2O	Female	Bachelors degree	English	30	Pos_Low_M_Morph_Useful_Useless	7	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
AEIIV	Female	Bachelors degree	English	33	Pos_Low_M_Morph_Useful_Useless	7	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A1ZB2	Female	Bachelors degree	English	24	Pos_Low_M_Morph_Useful_Useless	7	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A1KQV	Female	High School Graduate	ENGLISH	33	Pos_Low_M_Morph_Useful_Useless	7	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A1ZTS	Male	Graduate degree (Masters, Doctorate, etc.)	English	35	Pos_Low_M_Morph_Useful_Useless	6	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
ARYVM	Female	Associates degree	English	22	Pos_Low_M_Morph_Useful_Useless	4	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A3U2U	Female	Bachelors degree	English	56	Pos_Low_M_Morph_Useful_Useless	6	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A9ZCY	Female	Bachelors degree	english	38	Pos_Low_M_Morph_Useful_Useless	7	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A2MDF	Female	High School Graduate	English	38	Pos_Low_M_Morph_Useful_Useless	4	Pos	M	Low	Morph	Useful	Useless	Useful_Useless	a
A2XQ3	Female	Bachelors degree	english	55	Pos_Low_M_Nonmorph_Happy_Sad	6	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A2A0X	Male	Bachelors degree	English	51	Pos_Low_M_Nonmorph_Happy_Sad	7	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A1L39	Male	Bachelors degree	English	35	Pos_Low_M_Nonmorph_Happy_Sad	5	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A1DPS	Female	Associates degree	english	35	Pos_Low_M_Nonmorph_Happy_Sad	6	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A1V2H	Male	Some college, no degree	English	59	Pos_Low_M_Nonmorph_Happy_Sad	7	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A21RP	Female	Associates degree	English	57	Pos_Low_M_Nonmorph_Happy_Sad	6	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A3NN2	Male	Some college, no degree	english	58	Pos_Low_M_Nonmorph_Happy_Sad	4	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A2KPT	Male	High School Graduate	English	43	Pos_Low_M_Nonmorph_Happy_Sad	7	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A1L2N	Female	Associates degree	English	31	Pos_Low_M_Nonmorph_Happy_Sad	6	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A3U74	Male	High School Graduate	English	60	Pos_Low_M_Nonmorph_Happy_Sad	7	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A1F5E	Female	Some college, no degree	english	47	Pos_Low_M_Nonmorph_Happy_Sad	5	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A1JV6	Female	High School Graduate	english	40	Pos_Low_M_Nonmorph_Happy_Sad	6	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
AMDPJ	Female	Bachelors degree	English	38	Pos_Low_M_Nonmorph_Happy_Sad	7	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A1US6	Male	Bachelors degree	English	34	Pos_Low_M_Nonmorph_Happy_Sad	5	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A25PF	Male	Bachelors degree	English	31	Pos_Low_M_Nonmorph_Happy_Sad	4	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A3N3G	Male	Some college, no degree	English	45	Pos_Low_M_Nonmorph_Happy_Sad	6	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A1DS5	Male	Bachelors degree	English	41	Pos_Low_M_Nonmorph_Happy_Sad	6	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A20FT	Male	Associates degree	English	33	Pos_Low_M_Nonmorph_Happy_Sad	6	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A1N2O	Female	Bachelors degree	English	30	Pos_Low_M_Nonmorph_Happy_Sad	6	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
AEIIV	Female	Bachelors degree	English	33	Pos_Low_M_Nonmorph_Happy_Sad	7	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A1ZB2	Female	Bachelors degree	English	24	Pos_Low_M_Nonmorph_Happy_Sad	6	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A1KQV	Female	High School Graduate	ENGLISH	33	Pos_Low_M_Nonmorph_Happy_Sad	6	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A1ZTS	Male	Graduate degree (Masters, Doctorate, etc.)	English	35	Pos_Low_M_Nonmorph_Happy_Sad	4	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
ARYVM	Female	Associates degree	English	22	Pos_Low_M_Nonmorph_Happy_Sad	7	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A3U2U	Female	Bachelors degree	English	56	Pos_Low_M_Nonmorph_Happy_Sad	6	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A9ZCY	Female	Bachelors degree	english	38	Pos_Low_M_Nonmorph_Happy_Sad	7	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A2MDF	Female	High School Graduate	English	38	Pos_Low_M_Nonmorph_Happy_Sad	5	Pos	M	Low	Nonmorph	Happy	Sad	Happy_Sad	a
A2XQ3	Female	Bachelors degree	english	55	Pos_Low_M_Nonmorph_Kind_Mean	5	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A2A0X	Male	Bachelors degree	English	51	Pos_Low_M_Nonmorph_Kind_Mean	6	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A1L39	Male	Bachelors degree	English	35	Pos_Low_M_Nonmorph_Kind_Mean	6	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A1DPS	Female	Associates degree	english	35	Pos_Low_M_Nonmorph_Kind_Mean	7	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A1V2H	Male	Some college, no degree	English	59	Pos_Low_M_Nonmorph_Kind_Mean	6	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A21RP	Female	Associates degree	English	57	Pos_Low_M_Nonmorph_Kind_Mean	7	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A3NN2	Male	Some college, no degree	english	58	Pos_Low_M_Nonmorph_Kind_Mean	5	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A2KPT	Male	High School Graduate	English	43	Pos_Low_M_Nonmorph_Kind_Mean	7	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A1L2N	Female	Associates degree	English	31	Pos_Low_M_Nonmorph_Kind_Mean	7	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A3U74	Male	High School Graduate	English	60	Pos_Low_M_Nonmorph_Kind_Mean	7	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A1F5E	Female	Some college, no degree	english	47	Pos_Low_M_Nonmorph_Kind_Mean	7	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A1JV6	Female	High School Graduate	english	40	Pos_Low_M_Nonmorph_Kind_Mean	6	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
AMDPJ	Female	Bachelors degree	English	38	Pos_Low_M_Nonmorph_Kind_Mean	7	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A1US6	Male	Bachelors degree	English	34	Pos_Low_M_Nonmorph_Kind_Mean	5	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A25PF	Male	Bachelors degree	English	31	Pos_Low_M_Nonmorph_Kind_Mean	5	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A3N3G	Male	Some college, no degree	English	45	Pos_Low_M_Nonmorph_Kind_Mean	6	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A1DS5	Male	Bachelors degree	English	41	Pos_Low_M_Nonmorph_Kind_Mean	6	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A20FT	Male	Associates degree	English	33	Pos_Low_M_Nonmorph_Kind_Mean	5	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A1N2O	Female	Bachelors degree	English	30	Pos_Low_M_Nonmorph_Kind_Mean	6	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
AEIIV	Female	Bachelors degree	English	33	Pos_Low_M_Nonmorph_Kind_Mean	7	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A1ZB2	Female	Bachelors degree	English	24	Pos_Low_M_Nonmorph_Kind_Mean	7	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A1KQV	Female	High School Graduate	ENGLISH	33	Pos_Low_M_Nonmorph_Kind_Mean	6	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A1ZTS	Male	Graduate degree (Masters, Doctorate, etc.)	English	35	Pos_Low_M_Nonmorph_Kind_Mean	6	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
ARYVM	Female	Associates degree	English	22	Pos_Low_M_Nonmorph_Kind_Mean	7	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A3U2U	Female	Bachelors degree	English	56	Pos_Low_M_Nonmorph_Kind_Mean	6	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A9ZCY	Female	Bachelors degree	english	38	Pos_Low_M_Nonmorph_Kind_Mean	6	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A2MDF	Female	High School Graduate	English	38	Pos_Low_M_Nonmorph_Kind_Mean	5	Pos	M	Low	Nonmorph	Kind	Mean	Kind_Mean	a
A2XQ3	Female	Bachelors degree	english	55	Pos_Low_M_Nonmorph_Long_Short	6	Pos	M	Low	Nonmorph	Long	Short	Long_Short	a
A2A0X	Male	Bachelors degree	English	51	Pos_Low_M_Nonmorph_Long_Short	7	Pos	M	Low	Nonmorph	Long	Short	Long_Short	a
A1L39	Male	Bachelors degree	English	35	Pos_Low_M_Nonmorph_Long_Short	6	Pos	M	Low	Nonmorph	Long	Short	Long_Short	a
A1DPS	Female	Associates degree	english	35	Pos_Low_M_Nonmorph_Long_Short	6	Pos	M	Low	Nonmorph	Long	Short	Long_Short	a
A1V2H	Male	Some college, no degree	English	59	Pos_Low_M_Nonmorph_Long_Short	6	Pos	M	Low	Nonmorph	Long	Short	Long_Short	a
A21RP	Female	Associates degree	English	57	Pos_Low_M_Nonmorph_Long_Short	7	Pos	M	Low	Nonmorph	Long	Short	Long_Short	a
A3NN2	Male	Some college, no degree	english	58	Pos_Low_M_Nonmorph_Long_Short	1	Pos	M	Low	Nonmorph	Long	Short	Long_Short	a
